1472,KakaoTalk_20191211_000335619_05.jpg,2,"[206, 108, 310, 350]",0.9991705417633057,"(295, 272)","(415, 209)","(403, 311)","(357, 387)","(473, 329)"
1473,KakaoTalk_20191211_000335619_06.jpg,2,"[114, 79, 205, 265]",0.9999945163726807,"(205, 172)","(292, 189)","(259, 238)","(194, 278)","(262, 293)"
1474,KakaoTalk_20191211_000335619_08.jpg,2,"[293, 247, 392, 476]",0.9999958276748657,"(384, 436)","(557, 431)","(459, 540)","(393, 610)","(543, 612)"
1475,KakaoTalk_20191126_145031291.jpg,3,"[459, 332, 272, 345]",0.9997838139533997,"(512, 472)","(633, 453)","(571, 538)","(540, 605)","(642, 592)"
1476,KakaoTalk_20191126_145031291_01.jpg,3,"[447, 297, 238, 330]",0.9999370574951172,"(473, 413)","(558, 411)","(469, 487)","(477, 555)","(541, 553)"
1477,KakaoTalk_20191126_163650561.jpg,3,"[70, 198, 421, 559]",0.9983025789260864,"(228, 418)","(416, 418)","(352, 543)","(251, 637)","(397, 629)"
1478,KakaoTalk_20191127_110947749.jpg,3,"[219, 78, 54, 65]",0.8064985871315002,"(225, 108)","(244, 101)","(229, 119)","(231, 135)","(247, 129)"
1479,KakaoTalk_20191127_111236307.jpg,3,"[258, 365, 80, 113]",0.9992156028747559,"(307, 404)","(328, 399)","(339, 418)","(321, 451)","(338, 448)"
1480,KakaoTalk_20191127_111707668_02.jpg,3,"[258, 365, 80, 113]",0.9992156028747559,"(307, 404)","(328, 399)","(339, 418)","(321, 451)","(338, 448)"
1482,KakaoTalk_20191128_201033068.jpg,3,"[424, 415, 77, 88]",0.9580199122428894,"(437, 454)","(464, 438)","(449, 463)","(453, 484)","(479, 470)"
1483,KakaoTalk_20191128_201033068_01.jpg,3,"[372, 196, 139, 185]",0.9563872218132019,"(421, 266)","(482, 298)","(436, 325)","(395, 337)","(439, 362)"
1484,KakaoTalk_20191202_000036127_07.jpg,3,"[323, 79, 125, 166]",0.9998828172683716,"(378, 138)","(428, 141)","(421, 167)","(390, 203)","(429, 204)"
1485,KakaoTalk_20191202_000036127_08.jpg,3,"[295, 171, 234, 300]",0.9996405839920044,"(374, 289)","(473, 281)","(446, 343)","(400, 402)","(479, 394)"
1486,KakaoTalk_20191202_000036127_09.jpg,3,"[274, 169, 206, 244]",0.9995416402816772,"(314, 260)","(402, 250)","(354, 311)","(341, 362)","(404, 354)"
1487,KakaoTalk_20191202_000036127_10.jpg,3,"[281, 250, 254, 318]",0.9999756813049316,"(344, 369)","(461, 373)","(399, 434)","(357, 498)","(442, 501)"
1488,KakaoTalk_20191202_000036127_11.jpg,3,"[239, 169, 333, 426]",0.999971866607666,"(332, 333)","(487, 323)","(429, 404)","(364, 499)","(482, 491)"
1489,KakaoTalk_20191202_000036127_12.jpg,3,"[228, 205, 345, 421]",0.9997236132621765,"(326, 364)","(478, 360)","(410, 455)","(349, 533)","(474, 529)"
1490,KakaoTalk_20191202_000036127_13.jpg,3,"[294, 157, 219, 296]",0.9996422529220581,"(377, 268)","(473, 270)","(436, 335)","(379, 380)","(461, 378)"
1491,KakaoTalk_20191202_000036127_14.jpg,3,"[253, 151, 256, 341]",0.9999876022338867,"(349, 279)","(460, 277)","(427, 350)","(355, 401)","(462, 396)"
1492,KakaoTalk_20191202_000036127_15.jpg,3,"[239, 142, 365, 486]",0.9994138479232788,"(373, 315)","(538, 329)","(476, 411)","(382, 504)","(513, 512)"
1493,KakaoTalk_20191202_000036127_16.jpg,3,"[176, 151, 386, 484]",0.9982670545578003,"(264, 341)","(437, 348)","(325, 426)","(263, 529)","(401, 532)"
1494,KakaoTalk_20191202_000036127_17.jpg,3,"[249, 203, 277, 389]",0.9999634027481079,"(371, 340)","(489, 342)","(470, 398)","(394, 482)","(489, 481)"
1495,KakaoTalk_20191202_000036127_18.jpg,3,"[236, 182, 286, 385]",0.9999622106552124,"(364, 319)","(483, 329)","(471, 383)","(384, 465)","(480, 468)"
1496,KakaoTalk_20191202_000036127_19.jpg,3,"[186, 152, 339, 442]",0.9998519420623779,"(310, 314)","(462, 326)","(404, 400)","(318, 478)","(447, 487)"
1498,KakaoTalk_20191202_000036127_21.jpg,3,"[349, 290, 272, 346]",0.9991162419319153,"(450, 447)","(551, 398)","(555, 498)","(494, 571)","(579, 527)"
1499,KakaoTalk_20191202_000036127_22.jpg,3,"[220, 115, 212, 266]",0.9998445510864258,"(252, 223)","(336, 206)","(276, 268)","(271, 325)","(340, 314)"
1500,KakaoTalk_20191202_000036127_23.jpg,3,"[239, 135, 282, 341]",0.9955852031707764,"(297, 265)","(420, 257)","(341, 328)","(309, 401)","(405, 393)"
1501,KakaoTalk_20191202_000036127_24.jpg,3,"[275, 145, 208, 282]",0.9993836879730225,"(340, 256)","(434, 245)","(404, 313)","(350, 354)","(443, 342)"
1502,KakaoTalk_20191202_000036127_25.jpg,3,"[268, 156, 340, 406]",0.9995458722114563,"(364, 318)","(515, 312)","(454, 384)","(396, 475)","(514, 467)"
1505,KakaoTalk_20191202_000109062_02.jpg,3,"[354, 231, 286, 360]",0.9879305362701416,"(419, 376)","(541, 376)","(463, 451)","(428, 515)","(528, 515)"
1506,KakaoTalk_20191202_000109062_03.jpg,3,"[281, 212, 263, 334]",0.9985376596450806,"(340, 347)","(461, 346)","(398, 420)","(356, 474)","(456, 473)"
1507,KakaoTalk_20191202_000109062_04.jpg,3,"[372, 134, 130, 166]",0.9973363280296326,"(403, 195)","(461, 200)","(426, 232)","(403, 257)","(457, 261)"
1508,KakaoTalk_20191202_000109062_05.jpg,3,"[370, 131, 132, 168]",0.9987257122993469,"(402, 194)","(459, 199)","(421, 231)","(400, 254)","(453, 259)"
1509,KakaoTalk_20191202_000109062_07.jpg,3,"[366, 217, 114, 152]",0.9994093179702759,"(401, 268)","(455, 274)","(422, 305)","(395, 325)","(447, 329)"
1511,KakaoTalk_20191202_000109062_10.jpg,3,"[334, 199, 331, 380]",0.9998980760574341,"(488, 334)","(600, 409)","(518, 447)","(410, 448)","(505, 513)"
1512,KakaoTalk_20191202_000109062_11.jpg,3,"[262, 164, 327, 387]",0.9969837069511414,"(377, 340)","(498, 271)","(497, 368)","(427, 456)","(555, 392)"
1513,KakaoTalk_20191202_000109062_12.jpg,3,"[298, 204, 162, 251]",0.9998205304145813,"(405, 297)","(444, 301)","(448, 355)","(386, 386)","(427, 387)"
1514,KakaoTalk_20191202_000109062_13.jpg,3,"[363, 173, 198, 291]",0.9999428987503052,"(462, 284)","(541, 298)","(518, 351)","(456, 388)","(511, 399)"
1515,KakaoTalk_20191202_000109062_14.jpg,3,"[307, 109, 216, 278]",0.9999407529830933,"(391, 232)","(470, 196)","(487, 257)","(428, 321)","(507, 286)"
1516,KakaoTalk_20191202_000109062_15.jpg,3,"[271, 147, 227, 294]",0.9994444251060486,"(356, 275)","(450, 233)","(446, 308)","(395, 373)","(478, 335)"
1517,KakaoTalk_20191202_000109062_16.jpg,3,"[267, 279, 369, 461]",0.9998701810836792,"(406, 446)","(560, 444)","(509, 518)","(425, 625)","(552, 616)"
1519,KakaoTalk_20191202_000109062_18.jpg,3,"[315, 290, 329, 433]",0.999101996421814,"(481, 448)","(604, 505)","(547, 561)","(421, 605)","(531, 650)"
1520,KakaoTalk_20191202_000109062_19.jpg,3,"[285, 243, 362, 534]",0.9999988079071045,"(472, 465)","(612, 466)","(603, 558)","(492, 659)","(605, 654)"
1521,KakaoTalk_20191202_000109062_20.jpg,3,"[322, 71, 98, 125]",0.9993057250976562,"(332, 122)","(369, 111)","(336, 142)","(340, 174)","(377, 165)"
1522,KakaoTalk_20191202_000109062_21.jpg,3,"[209, 274, 403, 427]",0.9975312352180481,"(330, 474)","(484, 396)","(452, 496)","(413, 619)","(549, 549)"
1523,KakaoTalk_20191202_000109062_22.jpg,3,"[186, 260, 448, 502]",0.9995972514152527,"(338, 501)","(497, 410)","(479, 537)","(417, 662)","(566, 581)"
1524,KakaoTalk_20191202_000109062_23.jpg,3,"[327, 113, 186, 254]",0.9998804330825806,"(375, 211)","(462, 215)","(416, 269)","(381, 310)","(450, 313)"
1525,KakaoTalk_20191202_000109062_24.jpg,3,"[302, 103, 197, 270]",0.9996674060821533,"(356, 205)","(447, 215)","(398, 267)","(360, 310)","(432, 315)"
1526,KakaoTalk_20191202_000109062_25.jpg,3,"[312, 86, 179, 249]",0.9999483823776245,"(364, 179)","(449, 194)","(398, 236)","(356, 274)","(427, 285)"
1527,KakaoTalk_20191202_000109062_26.jpg,3,"[324, 92, 189, 260]",0.9986839890480042,"(388, 184)","(476, 204)","(428, 246)","(373, 285)","(445, 301)"
1528,KakaoTalk_20191202_000109062_27.jpg,3,"[272, 124, 314, 417]",0.9999417066574097,"(396, 299)","(525, 279)","(502, 359)","(421, 436)","(535, 417)"
1529,KakaoTalk_20191202_000109062_28.jpg,3,"[242, 136, 329, 429]",0.9999758005142212,"(372, 310)","(513, 307)","(471, 393)","(386, 463)","(516, 456)"
1530,KakaoTalk_20191202_000109062_29.jpg,3,"[246, 181, 303, 385]",0.9984868764877319,"(309, 335)","(441, 319)","(380, 401)","(343, 480)","(448, 467)"
1531,KakaoTalk_20191202_103812021.jpg,3,"[382, 166, 148, 214]",0.9985878467559814,"(448, 247)","(510, 256)","(494, 299)","(445, 325)","(495, 332)"
1532,KakaoTalk_20191202_204700306_12.jpg,3,"[491, 403, 155, 232]",0.9998557567596436,"(598, 498)","(643, 520)","(636, 555)","(566, 573)","(610, 593)"
1533,KakaoTalk_20191203_144614767.jpg,3,"[194, 134, 189, 234]",0.9999618530273438,"(247, 220)","(335, 215)","(297, 277)","(264, 316)","(333, 310)"
1534,KakaoTalk_20191203_181350606.jpg,3,"[211, 471, 262, 322]",0.999993085861206,"(279, 598)","(395, 579)","(348, 660)","(312, 719)","(409, 702)"
1535,KakaoTalk_20191203_182326550.jpg,3,"[379, 244, 262, 352]",0.9998880624771118,"(503, 379)","(605, 383)","(590, 452)","(510, 510)","(596, 508)"
1536,KakaoTalk_20191203_182327327.jpg,3,"[369, 229, 247, 335]",0.9998493194580078,"(462, 358)","(574, 352)","(549, 428)","(489, 492)","(569, 484)"
1537,KakaoTalk_20191203_182327850.jpg,3,"[385, 261, 249, 339]",0.9999884366989136,"(520, 384)","(603, 379)","(617, 444)","(542, 513)","(615, 503)"
1538,KakaoTalk_20191203_182328423.jpg,3,"[371, 241, 258, 346]",0.9999954700469971,"(489, 374)","(597, 366)","(587, 442)","(505, 507)","(599, 494)"
1539,KakaoTalk_20191203_182339097.jpg,3,"[124, 95, 320, 425]",0.9999912977218628,"(246, 261)","(384, 296)","(314, 359)","(235, 412)","(343, 437)"
1540,KakaoTalk_20191203_182339845.jpg,3,"[156, 152, 326, 398]",0.9994695782661438,"(233, 315)","(373, 305)","(297, 374)","(255, 464)","(364, 456)"
1541,KakaoTalk_20191203_182340540.jpg,3,"[178, 154, 277, 339]",0.9999439716339111,"(254, 278)","(379, 301)","(306, 334)","(242, 402)","(335, 421)"
1542,KakaoTalk_20191203_182341171.jpg,3,"[200, 163, 308, 412]",0.9999275207519531,"(313, 318)","(450, 311)","(407, 380)","(343, 472)","(447, 465)"
1543,KakaoTalk_20191204_223107084.jpg,3,"[259, 53, 133, 173]",0.999906063079834,"(309, 117)","(369, 119)","(345, 151)","(317, 185)","(358, 187)"
1545,KakaoTalk_20191205_172713138_06.jpg,3,"[252, 86, 60, 77]",0.9999054670333862,"(274, 113)","(302, 114)","(291, 131)","(272, 140)","(300, 142)"
1546,KakaoTalk_20191208_121220178.jpg,3,"[318, 149, 187, 237]",0.9971945285797119,"(397, 233)","(477, 221)","(455, 282)","(414, 333)","(473, 322)"
1547,KakaoTalk_20191211_084045142.jpg,3,"[639, 159, 204, 283]",0.999997615814209,"(763, 267)","(833, 258)","(841, 320)","(771, 381)","(830, 371)"
1548,KakaoTalk_20191211_084045142_01.jpg,3,"[580, 172, 224, 328]",0.9999977350234985,"(675, 299)","(770, 289)","(761, 365)","(691, 428)","(771, 416)"
1549,KakaoTalk_20191211_084045142_05.jpg,3,"[758, 99, 294, 363]",0.9994816184043884,"(852, 207)","(982, 262)","(884, 260)","(810, 339)","(903, 381)"
1550,KakaoTalk_20191211_084045142_06.jpg,3,"[586, 147, 293, 407]",0.9976471066474915,"(668, 313)","(809, 325)","(733, 398)","(664, 454)","(776, 461)"
1551,KakaoTalk_20191211_084045142_07.jpg,3,"[324, 211, 240, 284]",0.998219907283783,"(379, 326)","(492, 322)","(421, 362)","(386, 436)","(470, 433)"
1552,KakaoTalk_20191211_195257083.jpg,3,"[165, 193, 348, 399]",0.9994687438011169,"(261, 344)","(410, 326)","(347, 421)","(300, 509)","(416, 493)"
1553,KakaoTalk_20191211_195257083_01.jpg,3,"[74, 366, 268, 338]",0.9997116923332214,"(164, 481)","(288, 502)","(213, 550)","(151, 615)","(246, 633)"
1554,KakaoTalk_20191211_195257083_02.jpg,3,"[111, 379, 231, 282]",0.9940900206565857,"(172, 480)","(278, 479)","(220, 532)","(181, 593)","(268, 593)"
1555,KakaoTalk_20191211_195257083_03.jpg,3,"[114, 395, 225, 270]",0.9981353282928467,"(177, 484)","(285, 486)","(224, 554)","(180, 594)","(273, 599)"
1556,KakaoTalk_20191211_195257083_04.jpg,3,"[96, 254, 183, 240]",0.9927523136138916,"(122, 368)","(204, 342)","(152, 401)","(144, 452)","(216, 429)"
1557,KakaoTalk_20191211_195257083_05.jpg,3,"[73, 328, 250, 358]",0.9962402582168579,"(187, 459)","(293, 484)","(254, 543)","(172, 585)","(258, 605)"
1558,KakaoTalk_20191211_195257083_06.jpg,3,"[298, 145, 183, 255]",0.9998277425765991,"(401, 237)","(450, 224)","(475, 275)","(430, 342)","(466, 332)"
1559,KakaoTalk_20191211_195257083_07.jpg,3,"[221, 102, 146, 192]",0.9991884827613831,"(259, 184)","(326, 169)","(310, 202)","(287, 250)","(339, 237)"
1560,KakaoTalk_20191211_195257083_08.jpg,3,"[230, 128, 214, 267]",0.9999891519546509,"(306, 222)","(401, 227)","(372, 260)","(321, 328)","(398, 331)"
1561,KakaoTalk_20191211_195257083_09.jpg,3,"[244, 124, 166, 225]",0.9963524341583252,"(313, 206)","(385, 207)","(364, 246)","(319, 290)","(378, 290)"
1563,KakaoTalk_20191211_195257083_11.jpg,3,"[274, 378, 82, 85]",0.9636361598968506,"(323, 409)","(342, 433)","(329, 438)","(299, 431)","(315, 452)"
1565,KakaoTalk_20191211_195257083_13.jpg,3,"[359, 37, 241, 316]",0.9999922513961792,"(408, 149)","(512, 156)","(443, 200)","(412, 264)","(501, 270)"
1566,KakaoTalk_20191211_195257083_14.jpg,3,"[352, 67, 150, 203]",0.9997105002403259,"(412, 154)","(472, 142)","(471, 187)","(435, 235)","(479, 225)"
1567,KakaoTalk_20191211_195257083_15.jpg,3,"[426, 58, 186, 233]",0.998540997505188,"(481, 137)","(568, 145)","(516, 187)","(479, 235)","(549, 242)"
1568,KakaoTalk_20191211_195257083_16.jpg,3,"[450, 79, 188, 255]",0.9998854398727417,"(496, 188)","(581, 178)","(526, 233)","(509, 278)","(573, 274)"
1569,KakaoTalk_20191211_195257083_17.jpg,3,"[246, 157, 223, 299]",0.9996744394302368,"(331, 282)","(431, 287)","(393, 340)","(332, 392)","(415, 395)"
1570,KakaoTalk_20191211_195257083_18.jpg,3,"[228, 138, 204, 275]",0.999573290348053,"(312, 250)","(401, 251)","(378, 299)","(333, 356)","(391, 354)"
1571,KakaoTalk_20191211_195257083_19.jpg,3,"[232, 148, 263, 374]",0.9984096884727478,"(353, 293)","(460, 295)","(451, 347)","(369, 417)","(460, 417)"
1572,KakaoTalk_20191211_195257083_20.jpg,3,"[296, 179, 443, 547]",0.999975323677063,"(372, 381)","(567, 368)","(447, 508)","(411, 607)","(556, 603)"
1574,KakaoTalk_20191211_205435853.jpg,3,"[319, 122, 182, 227]",0.9999991655349731,"(406, 192)","(483, 202)","(466, 243)","(415, 290)","(472, 296)"
1576,KakaoTalk_20191211_205435853_02.jpg,3,"[308, 75, 86, 119]",0.9974875450134277,"(360, 121)","(389, 122)","(390, 146)","(359, 170)","(383, 171)"
1580,KakaoTalk_20191211_215749509_01.jpg,3,"[107, 132, 301, 412]",0.9999756813049316,"(233, 293)","(363, 317)","(319, 387)","(232, 443)","(338, 457)"
1581,KakaoTalk_20191211_215749509_02.jpg,3,"[167, 110, 151, 197]",0.9999691247940063,"(192, 194)","(256, 193)","(203, 231)","(192, 265)","(243, 268)"
1582,KakaoTalk_20191211_215749509_03.jpg,3,"[-24, 42, 354, 504]",0.9240167737007141,"(135, 224)","(299, 259)","(242, 355)","(117, 434)","(248, 449)"
1583,KakaoTalk_20191211_215749509_04.jpg,3,"[96, 83, 279, 376]",0.9988085031509399,"(191, 235)","(308, 269)","(240, 343)","(165, 364)","(259, 389)"
1584,KakaoTalk_20191211_220032272.jpg,3,"[421, 65, 297, 374]",0.9998779296875,"(530, 194)","(668, 226)","(579, 262)","(500, 342)","(610, 367)"
1585,KakaoTalk_20191211_220032272_01.jpg,3,"[479, 66, 272, 353]",0.9997255206108093,"(534, 217)","(662, 206)","(579, 287)","(556, 355)","(640, 350)"
1586,KakaoTalk_20191211_220032272_02.jpg,3,"[179, 125, 341, 457]",0.9948750138282776,"(257, 312)","(417, 315)","(319, 416)","(274, 487)","(389, 491)"
1587,KakaoTalk_20191211_220032272_03.jpg,3,"[186, 152, 333, 445]",0.9755208492279053,"(279, 321)","(446, 316)","(361, 426)","(304, 502)","(422, 502)"
1588,KakaoTalk_20191211_220032272_04.jpg,3,"[165, 199, 349, 455]",0.980027973651886,"(265, 375)","(434, 353)","(366, 457)","(304, 548)","(432, 535)"
1589,KakaoTalk_20191211_220032272_05.jpg,3,"[198, 53, 374, 463]",0.9999167919158936,"(264, 269)","(413, 232)","(327, 349)","(313, 431)","(433, 408)"
1590,KakaoTalk_20191211_220032272_06.jpg,3,"[251, 168, 288, 397]",0.9996055960655212,"(373, 302)","(503, 323)","(450, 401)","(360, 461)","(464, 478)"
1591,KakaoTalk_20191211_220032272_08.jpg,3,"[272, 128, 351, 439]",0.9990230798721313,"(337, 289)","(505, 303)","(377, 401)","(327, 475)","(462, 488)"
1592,KakaoTalk_20191211_220032272_09.jpg,3,"[178, 157, 314, 425]",0.9961541295051575,"(269, 322)","(421, 340)","(336, 429)","(270, 479)","(382, 494)"
1593,KakaoTalk_20191211_220032272_12.jpg,3,"[290, 127, 329, 440]",0.9997679591178894,"(348, 310)","(493, 297)","(392, 397)","(369, 476)","(484, 468)"
1594,KakaoTalk_20191211_220032272_13.jpg,3,"[304, 100, 266, 348]",0.9992844462394714,"(393, 212)","(518, 235)","(442, 285)","(377, 349)","(478, 368)"
1595,KakaoTalk_20191211_220032272_14.jpg,3,"[205, 176, 308, 385]",0.988318681716919,"(290, 310)","(432, 306)","(356, 379)","(300, 460)","(418, 460)"
1596,KakaoTalk_20191211_220032272_15.jpg,3,"[192, 134, 329, 394]",0.9976392984390259,"(285, 267)","(443, 268)","(359, 370)","(295, 427)","(425, 432)"
1597,KakaoTalk_20191211_220032272_16.jpg,3,"[426, 56, 186, 234]",0.998683750629425,"(481, 136)","(569, 144)","(516, 186)","(479, 235)","(549, 241)"
1598,KakaoTalk_20191211_220032272_17.jpg,3,"[456, 74, 188, 263]",0.9999547004699707,"(496, 187)","(580, 176)","(526, 234)","(508, 282)","(576, 275)"
1599,KakaoTalk_20191211_220032272_18.jpg,3,"[386, 123, 206, 243]",0.9999793767929077,"(444, 205)","(541, 201)","(494, 262)","(460, 310)","(531, 309)"
1600,KakaoTalk_20191211_220032272_19.jpg,3,"[210, 130, 282, 407]",0.9993477463722229,"(286, 294)","(417, 304)","(336, 384)","(290, 450)","(383, 459)"
1601,KakaoTalk_20191211_220032272_20.jpg,3,"[305, 133, 305, 414]",0.9998741149902344,"(368, 296)","(496, 310)","(392, 382)","(355, 433)","(480, 446)"
1602,KakaoTalk_20191212_094532163.jpg,3,"[321, 207, 297, 352]",0.9998842477798462,"(390, 338)","(535, 346)","(434, 360)","(374, 466)","(487, 476)"
1604,KakaoTalk_20191212_094532163_04.jpg,3,"[193, 111, 264, 362]",0.9996107220649719,"(304, 262)","(423, 264)","(389, 339)","(331, 407)","(413, 404)"
1605,KakaoTalk_20191212_094532163_05.jpg,3,"[195, 253, 358, 513]",0.9996397495269775,"(282, 468)","(459, 471)","(376, 599)","(310, 660)","(440, 658)"
1606,KakaoTalk_20191212_094532163_06.jpg,3,"[439, 342, 622, 778]",0.9971643090248108,"(615, 629)","(902, 624)","(754, 784)","(652, 936)","(859, 935)"
1607,KakaoTalk_20191212_094532163_07.jpg,3,"[648, 285, 660, 875]",0.9997666478157043,"(783, 638)","(1064, 662)","(842, 817)","(751, 935)","(1024, 957)"
1608,KakaoTalk_20191212_094532163_08.jpg,3,"[480, 333, 808, 1043]",0.9916236996650696,"(595, 762)","(934, 684)","(735, 958)","(709, 1163)","(987, 1097)"
1609,KakaoTalk_20191212_094532163_09.jpg,3,"[466, 323, 813, 1018]",0.9960707426071167,"(618, 767)","(948, 658)","(748, 922)","(722, 1118)","(1020, 1035)"
1611,KakaoTalk_20191212_094532163_11.jpg,3,"[664, 273, 597, 675]",0.9993651509284973,"(802, 532)","(1063, 482)","(936, 620)","(874, 806)","(1073, 775)"
1612,KakaoTalk_20191212_094532163_12.jpg,3,"[665, 305, 597, 692]",0.9977349042892456,"(801, 559)","(1073, 510)","(932, 684)","(877, 852)","(1073, 817)"
1613,KakaoTalk_20191212_094532163_13.jpg,3,"[472, 173, 97, 122]",0.9998212456703186,"(499, 217)","(547, 220)","(520, 242)","(499, 268)","(536, 270)"
1614,KakaoTalk_20191212_094532163_14.jpg,3,"[365, 326, 73, 95]",0.9999842643737793,"(386, 362)","(421, 372)","(396, 388)","(380, 399)","(405, 407)"
1615,KakaoTalk_20191212_094532163_15.jpg,3,"[165, -73, 495, 554]",0.9998630285263062,"(314, 73)","(549, 92)","(397, 205)","(289, 311)","(506, 337)"
1616,KakaoTalk_20191212_203319321.jpg,3,"[161, 109, 153, 199]",0.9999375343322754,"(189, 176)","(257, 182)","(207, 213)","(185, 259)","(234, 261)"
1617,KakaoTalk_20191212_231916953.jpg,3,"[543, 261, 389, 529]",0.999994158744812,"(700, 458)","(864, 508)","(792, 569)","(683, 654)","(807, 688)"
1618,KakaoTalk_20191212_231916953_01.jpg,3,"[221, 206, 487, 600]",0.9999104738235474,"(329, 427)","(552, 434)","(412, 535)","(324, 659)","(513, 668)"
1619,KakaoTalk_20191212_231916953_02.jpg,3,"[677, 307, 338, 456]",0.9999896287918091,"(835, 476)","(966, 526)","(914, 591)","(796, 632)","(904, 673)"
1620,KakaoTalk_20191212_231916953_03.jpg,3,"[410, 281, 365, 465]",0.9999407529830933,"(535, 472)","(687, 434)","(677, 519)","(612, 639)","(730, 609)"
1621,KakaoTalk_20191212_231916953_04.jpg,3,"[430, 576, 553, 767]",0.999798595905304,"(522, 869)","(792, 890)","(612, 1064)","(534, 1194)","(726, 1209)"
1622,KakaoTalk_20191212_231916953_05.jpg,3,"[124, 100, 233, 291]",0.9999969005584717,"(206, 212)","(308, 217)","(268, 259)","(218, 323)","(299, 325)"
1623,KakaoTalk_20191212_231916953_08.jpg,3,"[361, 285, 503, 635]",0.9994726777076721,"(480, 537)","(696, 505)","(598, 633)","(533, 763)","(715, 738)"
1624,KakaoTalk_20191212_231916953_09.jpg,3,"[423, 340, 428, 510]",0.9999668598175049,"(559, 553)","(744, 513)","(698, 610)","(635, 741)","(778, 708)"
1625,KakaoTalk_20191212_231916953_10.jpg,3,"[587, 253, 218, 284]",0.9986804127693176,"(677, 363)","(769, 360)","(749, 402)","(702, 475)","(771, 469)"
1626,KakaoTalk_20191212_231916953_11.jpg,3,"[387, 229, 442, 550]",0.9999969005584717,"(470, 445)","(651, 435)","(524, 535)","(481, 646)","(624, 638)"
1627,KakaoTalk_20191212_231916953_12.jpg,3,"[558, 152, 314, 424]",0.999988317489624,"(702, 301)","(830, 341)","(793, 390)","(688, 451)","(797, 480)"
1628,KakaoTalk_20191212_231916953_13.jpg,3,"[483, 306, 308, 369]",0.9914913773536682,"(505, 473)","(624, 410)","(537, 494)","(545, 603)","(642, 559)"
1629,KakaoTalk_20191212_231916953_14.jpg,3,"[508, 140, 258, 324]",0.9999583959579468,"(619, 265)","(726, 251)","(723, 297)","(668, 388)","(749, 374)"
1630,KakaoTalk_20191212_231916953_15.jpg,3,"[662, 198, 287, 316]",0.9991917014122009,"(793, 331)","(893, 385)","(832, 418)","(755, 447)","(816, 487)"
1631,KakaoTalk_20191212_231916953_16.jpg,3,"[474, 249, 597, 789]",0.9999678134918213,"(735, 559)","(976, 551)","(967, 662)","(819, 859)","(1013, 840)"
1632,KakaoTalk_20191212_231916953_17.jpg,3,"[322, 90, 192, 263]",0.9994187355041504,"(388, 183)","(477, 204)","(428, 247)","(374, 286)","(447, 302)"
1633,KakaoTalk_20191212_231916953_18.jpg,3,"[323, 87, 191, 261]",0.9980717897415161,"(417, 191)","(493, 224)","(449, 263)","(380, 271)","(453, 303)"
1634,KakaoTalk_20191212_231916953_19.jpg,3,"[308, 112, 214, 275]",0.9999099969863892,"(392, 232)","(470, 196)","(486, 257)","(429, 321)","(507, 286)"
1635,KakaoTalk_20191212_231916953_20.jpg,3,"[255, 312, 314, 387]",0.9999995231628418,"(316, 462)","(451, 466)","(371, 549)","(334, 620)","(436, 626)"
1637,KakaoTalk_20191212_231916953_22.jpg,3,"[292, 171, 368, 483]",0.9999877214431763,"(450, 355)","(598, 344)","(602, 416)","(512, 542)","(632, 525)"
1638,KakaoTalk_20191212_231916953_27.jpg,3,"[364, 59, 156, 183]",0.9999980926513672,"(412, 126)","(482, 132)","(454, 148)","(420, 194)","(478, 200)"
1639,KakaoTalk_20191212_231916953_28.jpg,3,"[410, 122, 182, 198]",0.999143123626709,"(495, 206)","(558, 240)","(520, 261)","(471, 278)","(510, 303)"
1640,KakaoTalk_20191212_231916953_29.jpg,3,"[305, 189, 186, 226]",0.9944215416908264,"(316, 286)","(392, 252)","(333, 303)","(335, 372)","(398, 348)"
1641,KakaoTalk_20191125_214948835.jpg,0,"[326, 192, 291, 353]",0.9999197721481323,"(356, 345)","(467, 291)","(389, 387)","(397, 476)","(502, 432)"
1645,KakaoTalk_20191125_214948835_04.jpg,0,"[255, 189, 125, 146]",0.9999991655349731,"(278, 251)","(328, 234)","(303, 270)","(299, 308)","(336, 296)"
1646,KakaoTalk_20191126_190502774.jpg,0,"[367, 115, 69, 91]",0.970038890838623,"(383, 141)","(402, 127)","(386, 149)","(399, 179)","(411, 169)"
1647,KakaoTalk_20191126_195600514_01.jpg,0,"[406, 125, 188, 266]",0.9973511695861816,"(446, 224)","(525, 234)","(467, 272)","(440, 317)","(509, 329)"
1649,KakaoTalk_20191126_195600514_03.jpg,0,"[139, 116, 264, 342]",0.9991793036460876,"(184, 246)","(283, 229)","(198, 293)","(190, 378)","(277, 361)"
1650,KakaoTalk_20191126_195600514_04.jpg,0,"[131, 256, 231, 301]",0.9990575909614563,"(206, 378)","(320, 381)","(263, 448)","(199, 480)","(320, 486)"
1651,KakaoTalk_20191126_195946025_01.jpg,0,"[405, 150, 63, 86]",0.9989686012268066,"(437, 183)","(463, 184)","(455, 200)","(434, 214)","(457, 215)"
1652,KakaoTalk_20191126_195946025_02.jpg,0,"[377, 122, 101, 121]",0.9981644749641418,"(407, 165)","(453, 165)","(429, 178)","(409, 211)","(448, 211)"
1653,KakaoTalk_20191126_195946025_07.jpg,0,"[190, 163, 106, 133]",0.9970356225967407,"(215, 220)","(257, 202)","(239, 239)","(235, 267)","(272, 251)"
